type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.Reachability,100.0.28.0/24,0,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5b10>},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.27.0/24,0,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.27.0/24,0,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.27.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.27.0/24,0,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.27.0/24,0,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.27.0/24,0,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e6a5750>},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e94bd50>},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e951f50>},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a590>},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a750>},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a750>},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e95a750>},{9},istanbul,PolicyStatus.HOLDS
